order_id,customer_name,city,state,product_name,category,quantity,price,total_price,payment_method,order_status,order_date
899,Yuvaan Dar,Phagwara,Maharashtra,Product_27,Electronics,5,4408.2,22041.0,Credit Card,Cancelled,2025-12-18
900,Riya Lala,Noida,Chhattisgarh,Product_31,Sports,2,402.83,805.66,UPI,Delivered,2026-01-10
901,Darshit Kota,Raurkela Industrial Township,Tripura,Product_65,Fashion,4,4187.43,16749.72,Net Banking,Shipped,2026-04-17
902,Zain Mander,Shahjahanpur,Meghalaya,Product_31,Books,3,3938.59,11815.77,Credit Card,Cancelled,2026-04-09
903,Zeeshan Varma,Chittoor,Uttarakhand,Product_31,Books,4,2450.43,9801.72,Cash,Shipped,2025-09-27
904,Rati Hora,Nellore,Andhra Pradesh,Product_27,Home,1,229.76,229.76,Credit Card,Shipped,2025-07-02
905,Sara Khurana,Sagar,Madhya Pradesh,Product_61,Home,4,2884.69,11538.76,Cash,Pending,2025-12-06
906,Mishti Brahmbhatt,Varanasi,Manipur,Product_77,Electronics,4,4515.89,18063.56,Cash,Delivered,2026-03-24
907,Kiara Gokhale,Bhubaneswar,Mizoram,Product_5,Fashion,4,1920.15,7680.6,UPI,Delivered,2026-04-19
908,Kashvi Sundaram,Jammu,Sikkim,Product_51,Fashion,1,4936.0,4936.0,Net Banking,Cancelled,2026-01-05
909,Kiaan Bhandari,Rourkela,Himachal Pradesh,Product_23,Books,5,971.21,4856.05,Net Banking,Shipped,2026-03-22
910,Mishti Batta,Purnia,Chhattisgarh,Product_71,Books,5,735.72,3678.6,Credit Card,Cancelled,2026-04-15
911,Zara Behl,Bongaigaon,Uttar Pradesh,Product_32,Fashion,3,3300.09,9900.27,Cash,Cancelled,2025-08-21
912,Oorja Gade,Bardhaman,Bihar,Product_98,Fashion,2,3132.34,6264.68,Credit Card,Delivered,2025-06-27
913,Badal Srinivasan,Jalna,Kerala,Product_69,Home,1,3863.71,3863.71,Credit Card,Delivered,2025-06-19
914,Zeeshan Kale,Saharsa,Chhattisgarh,Product_63,Electronics,4,3193.24,12772.96,Cash,Cancelled,2026-04-23
915,Dharmajan Shroff,Bettiah,Himachal Pradesh,Product_80,Sports,3,1187.77,3563.31,UPI,Pending,2026-03-24
916,Samar Khatri,Karnal,Chhattisgarh,Product_16,Fashion,2,4923.34,9846.68,Credit Card,Shipped,2026-02-03
917,Nirvi Agrawal,Secunderabad,Maharashtra,Product_54,Home,5,1982.99,9914.95,Credit Card,Delivered,2025-08-01
918,Neysa Bandi,Saharsa,Manipur,Product_89,Books,4,3218.6,12874.4,Credit Card,Shipped,2025-09-26
919,Kismat Choudhury,Kozhikode,Meghalaya,Product_39,Books,5,4322.36,21611.8,Net Banking,Delivered,2026-04-08
920,Ojas Jhaveri,Gandhidham,Karnataka,Product_81,Home,4,1402.97,5611.88,Cash,Delivered,2025-07-07
921,Tarini Mann,Purnia,Uttarakhand,Product_24,Home,3,2331.36,6994.08,UPI,Delivered,2026-02-28
922,Priyansh Majumdar,Imphal,Chhattisgarh,Product_7,Sports,4,1439.92,5759.68,Cash,Shipped,2025-06-13
923,Indrans Chatterjee,Gopalpur,Rajasthan,Product_3,Sports,3,2078.92,6236.76,Net Banking,Delivered,2026-01-22
924,Kartik Sathe,Gopalpur,Himachal Pradesh,Product_92,Home,1,581.84,581.84,Cash,Cancelled,2025-09-15
925,Nirvaan Khanna,Motihari,Himachal Pradesh,Product_58,Electronics,2,4230.23,8460.46,Credit Card,Cancelled,2025-08-02
926,Mannat Thaman,Jalgaon,Punjab,Product_71,Electronics,4,3204.49,12817.96,UPI,Shipped,2026-03-19
927,Nayantara Sandhu,Karimnagar,Uttar Pradesh,Product_48,Fashion,2,2284.41,4568.82,Cash,Shipped,2026-01-03
928,Bhavin Handa,Kamarhati,Gujarat,Product_34,Home,5,4947.21,24736.05,Cash,Shipped,2025-06-28
929,Vihaan Bandi,Mango,Punjab,Product_95,Home,3,514.59,1543.77,Credit Card,Cancelled,2025-05-31
930,Jhanvi Kamdar,Nagaon,Karnataka,Product_24,Books,3,4505.6,13516.8,Cash,Delivered,2025-05-19
931,Zain Loke,Motihari,Uttar Pradesh,Product_16,Books,3,2920.41,8761.23,Credit Card,Cancelled,2026-02-09
932,Samar Sodhi,Akola,Madhya Pradesh,Product_18,Books,1,4195.1,4195.1,Credit Card,Cancelled,2026-03-27
933,Advika Dora,Shimla,Maharashtra,Product_72,Electronics,4,3142.3,12569.2,Net Banking,Delivered,2026-02-05
934,Mahika Shan,Jalandhar,Uttarakhand,Product_27,Fashion,2,671.97,1343.94,Net Banking,Shipped,2026-01-28
935,Anay Halder,Amravati,Chhattisgarh,Product_50,Home,5,1666.99,8334.95,Credit Card,Shipped,2026-05-04
936,Anay Bir,Rajahmundry,Sikkim,Product_16,Books,1,3873.47,3873.47,Cash,Cancelled,2025-08-21
937,Mamooty Tripathi,Chapra,Arunachal Pradesh,Product_16,Sports,1,3405.07,3405.07,Credit Card,Delivered,2025-08-17
938,Tushar Mangal,Saharanpur,Haryana,Product_62,Books,3,1598.65,4795.95,Cash,Pending,2025-12-07
939,Zara Bahl,Ozhukarai,Meghalaya,Product_2,Books,2,1854.5,3709.0,Cash,Pending,2026-04-25
940,Madhav Boase,Ambattur,Himachal Pradesh,Product_92,Home,3,1756.12,5268.36,Cash,Shipped,2026-05-07
941,Vivaan Basak,Howrah,Gujarat,Product_49,Sports,1,4130.75,4130.75,Credit Card,Cancelled,2025-05-30
942,Saira Dave,Korba,Madhya Pradesh,Product_60,Fashion,5,945.28,4726.4,Net Banking,Pending,2025-09-26
943,Zoya Dasgupta,Nashik,Madhya Pradesh,Product_90,Home,1,3658.12,3658.12,UPI,Pending,2025-09-12
944,Ehsaan Ahuja,Cuttack,Arunachal Pradesh,Product_67,Home,5,634.23,3171.15,Cash,Shipped,2025-08-15
945,Divit Mangat,Dharmavaram,Jharkhand,Product_18,Fashion,4,4802.16,19208.64,UPI,Cancelled,2026-04-10
946,Urvi Kapadia,Hyderabad,Manipur,Product_71,Home,4,3868.5,15474.0,UPI,Pending,2025-10-13
947,Siya Yogi,Hubli–Dharwad,Nagaland,Product_23,Books,5,4486.8,22434.0,Net Banking,Delivered,2025-08-22
948,Ahana  Rama,Kochi,Manipur,Product_31,Books,4,607.72,2430.88,Net Banking,Delivered,2025-12-23
949,Indrajit Ghose,Thoothukudi,Sikkim,Product_47,Sports,2,3851.76,7703.52,Net Banking,Shipped,2025-11-04
950,Mahika Bose,Bihar Sharif,Goa,Product_92,Sports,3,331.51,994.53,Net Banking,Cancelled,2025-06-19
951,Bhavin Chandran,Karawal Nagar,Rajasthan,Product_57,Fashion,2,1472.14,2944.28,Net Banking,Shipped,2026-02-03
952,Hunar Dhaliwal,Siwan,Haryana,Product_70,Electronics,2,3610.94,7221.88,Credit Card,Pending,2025-05-30
953,Vihaan Shetty,Bhagalpur,Haryana,Product_52,Books,3,4142.93,12428.79,Credit Card,Delivered,2025-11-18
954,Vedika Jain,Jalandhar,Himachal Pradesh,Product_87,Books,5,3420.58,17102.9,Net Banking,Cancelled,2025-09-08
955,Heer Sastry,Tenali,Mizoram,Product_59,Books,1,2157.2,2157.2,UPI,Delivered,2026-04-21
956,Ira Varty,Thrissur,Mizoram,Product_68,Electronics,1,2204.43,2204.43,Net Banking,Delivered,2026-01-03
957,Aarna Saini,Pimpri-Chinchwad,Karnataka,Product_68,Books,3,3768.62,11305.86,Cash,Delivered,2025-11-12
958,Kavya Bhakta,Agra,Tripura,Product_49,Electronics,4,3623.35,14493.4,UPI,Shipped,2025-12-23
959,Anahita Chauhan,Karawal Nagar,Punjab,Product_11,Books,3,3344.21,10032.63,Credit Card,Pending,2025-12-06
960,Shayak Subramaniam,New Delhi,Jharkhand,Product_5,Books,2,3897.5,7795.0,UPI,Delivered,2025-05-28
961,Anay Dutta,Patna,Goa,Product_20,Home,2,507.35,1014.7,Net Banking,Shipped,2025-07-05
962,Shayak Aurora,Ghaziabad,Tripura,Product_77,Home,5,1320.09,6600.45,Cash,Delivered,2026-02-20
963,Sahil Behl,Darbhanga,Bihar,Product_3,Books,3,4651.16,13953.48,Credit Card,Delivered,2025-10-06
964,Riaan Mani,Bhopal,Kerala,Product_28,Home,3,4806.42,14419.26,Net Banking,Cancelled,2025-08-22
965,Rasha Bhatti,Avadi,Himachal Pradesh,Product_78,Fashion,2,2321.45,4642.9,Cash,Cancelled,2026-04-15
966,Indrans Varma,Tinsukia,West Bengal,Product_36,Electronics,5,921.02,4605.1,Cash,Delivered,2026-04-25
967,Tara Bandi,Moradabad,Telangana,Product_76,Electronics,1,4597.21,4597.21,Net Banking,Cancelled,2026-03-27
968,Abram Hayre,Udaipur,Goa,Product_46,Home,4,4955.07,19820.28,Cash,Delivered,2025-10-16
969,Stuvan Sankar,Bangalore,Andhra Pradesh,Product_2,Sports,1,2378.11,2378.11,Cash,Cancelled,2026-01-27
970,Fateh Gopal,Bidhannagar,Tamil Nadu,Product_9,Sports,4,1949.71,7798.84,Cash,Cancelled,2026-01-23
971,Purab Sarin,Nellore,Jharkhand,Product_32,Sports,4,916.45,3665.8,Cash,Shipped,2026-02-11
972,Kanav Din,Indore,Rajasthan,Product_81,Fashion,5,2773.65,13868.25,Cash,Pending,2025-07-17
973,Saksham Gupta,Katni,Mizoram,Product_88,Books,4,767.52,3070.08,Net Banking,Shipped,2026-03-23
974,Ritvik Sethi,Patna,Meghalaya,Product_71,Fashion,3,253.24,759.72,Cash,Delivered,2025-10-27
975,Lakshit Rama,Bellary,Haryana,Product_74,Home,2,4417.98,8835.96,Net Banking,Delivered,2026-02-16
976,Manjari Bali,Bhiwandi,Andhra Pradesh,Product_99,Fashion,2,871.13,1742.26,Net Banking,Pending,2026-04-16
977,Ranbir Maharaj,Hospet,Meghalaya,Product_16,Books,5,2152.21,10761.05,Cash,Shipped,2025-08-03
978,Shayak Acharya,Lucknow,Sikkim,Product_6,Home,2,1522.5,3045.0,Net Banking,Cancelled,2025-10-19
979,Veer Srinivasan,Tenali,Mizoram,Product_29,Fashion,3,3316.27,9948.81,Net Banking,Shipped,2025-05-23
980,Armaan Garg,Thiruvananthapuram,Manipur,Product_28,Home,4,4047.29,16189.16,Credit Card,Delivered,2025-10-15
981,Mahika Batra,Bardhaman,Arunachal Pradesh,Product_100,Sports,3,4420.05,13260.15,Net Banking,Pending,2025-09-17
982,Nayantara Krish,Bhind,Uttar Pradesh,Product_72,Sports,3,3896.95,11690.85,UPI,Shipped,2026-04-28
983,Divij Chadha,Lucknow,Odisha,Product_79,Sports,2,976.24,1952.48,Cash,Shipped,2025-07-04
984,Himmat Shroff,Vijayawada,Kerala,Product_25,Home,3,180.54,541.62,UPI,Pending,2025-09-03
985,Vihaan Sachar,Kanpur,Odisha,Product_36,Fashion,5,783.9,3919.5,Credit Card,Delivered,2026-03-08
986,Inaaya  Mallick,Bhagalpur,Assam,Product_67,Sports,3,4662.52,13987.56,UPI,Cancelled,2025-09-24
987,Jivika Gandhi,Jammu,Odisha,Product_66,Home,4,3709.31,14837.24,Net Banking,Delivered,2026-01-25
988,Nitara Hayer,Agartala,Himachal Pradesh,Product_24,Books,5,4393.51,21967.55,Credit Card,Shipped,2026-05-05
989,Vivaan Bhatt,Kirari Suleman Nagar,Arunachal Pradesh,Product_16,Sports,2,601.83,1203.66,UPI,Delivered,2025-10-12
990,Mannat Biswas,Begusarai,Rajasthan,Product_66,Sports,4,4012.8,16051.2,UPI,Delivered,2026-04-15
991,Siya Kurian,Fatehpur,Himachal Pradesh,Product_44,Books,5,2221.78,11108.9,Cash,Cancelled,2026-05-07
992,Nitya Karan,Bilaspur,Haryana,Product_46,Home,1,2318.88,2318.88,Credit Card,Pending,2025-09-19
993,Prerak Ranganathan,Aizawl,Telangana,Product_31,Books,1,1445.08,1445.08,UPI,Cancelled,2025-11-10
994,Reyansh Khare,Asansol,Andhra Pradesh,Product_71,Fashion,3,4005.65,12016.95,Net Banking,Pending,2025-09-11
995,Hrishita Dua,New Delhi,Arunachal Pradesh,Product_75,Electronics,2,1456.11,2912.22,Cash,Shipped,2026-03-26
996,Hunar Golla,Sikar,West Bengal,Product_39,Fashion,2,2716.99,5433.98,Cash,Delivered,2026-01-04
997,Anika Devi,Sultan Pur Majra,Mizoram,Product_84,Home,3,4116.04,12348.12,UPI,Pending,2025-08-07
998,Shaan Yogi,Nellore,Telangana,Product_82,Electronics,2,1366.05,2732.1,Net Banking,Pending,2025-07-06
999,Ayesha Goda,Aurangabad,Sikkim,Product_29,Sports,2,619.69,1239.38,Cash,Cancelled,2026-05-19
1000,Dhanush Zacharia,Madurai,Uttarakhand,Product_91,Fashion,4,2470.05,9880.2,Net Banking,Shipped,2025-08-16
